transaction_id,user_id,agent_id,transaction_date,amount,transaction_type,fee
511,1893,182,2023-01-22,189.12,Cash Out,5.2
512,2870,234,2023-06-30,175.62,Cash In,3.66
513,4351,133,2023-01-31,64.51,Transfer,1.25
514,1487,186,2023-11-18,195.24,Cash Out,4.85
515,3340,79,2023-08-03,36.28,Cash In,0.8
516,1417,132,2023-09-16,340.24,Cash In,7.31
517,4858,275,2023-06-23,57.62,Transfer,1.44
518,2847,200,2023-12-10,125.96,Cash In,3.34
519,1358,101,2023-08-05,588.71,Cash Out,6.4
520,4061,152,2023-06-18,172.45,Transfer,3.46
521,4661,216,2023-01-13,279.09,Transfer,7.35
522,1392,147,2023-01-10,273.71,Transfer,6.9
523,1579,280,2023-03-03,96.05,Cash Out,1.06
524,3750,233,2023-12-07,21.11,Cash In,0.42
525,3626,149,2023-10-25,83.27,Bill Payment,1.98
526,2504,275,2023-10-23,6.87,Cash In,0.17
527,3138,181,2023-08-13,61.36,Cash In,0.7
528,2910,151,2023-03-08,7.39,Transfer,0.2
529,2665,293,2023-11-13,108.79,Cash In,1.6
530,400,284,2023-01-15,1.81,Bill Payment,0.02
531,4383,204,2023-01-01,285.99,Transfer,3.23
532,3958,80,2023-11-15,659.66,Cash Out,13.85
533,2234,149,2023-11-26,6.43,Cash In,0.11
534,1540,277,2023-09-29,172.47,Cash In,4.92
535,237,35,2023-12-17,63.07,Cash Out,0.75
536,4911,216,2023-01-28,148.35,Cash In,4.14
537,928,1,2023-02-06,573.37,Cash In,11.74
538,4510,206,2023-12-13,289.88,Cash In,5.84
539,420,92,2023-02-23,274.34,Cash Out,5.13
540,4125,91,2023-04-29,69.46,Transfer,2.03
541,2396,70,2023-08-01,318.39,Transfer,8.9
542,661,132,2023-10-20,21.62,Cash In,0.64
543,2624,257,2023-09-06,245.85,Cash In,6.55
544,3951,92,2023-05-30,103.56,Transfer,1.69
545,450,82,2023-05-12,114.98,Cash In,2.55
546,380,99,2023-02-13,134.6,Transfer,2.46
547,1251,53,2023-05-13,292.41,Cash In,5.59
548,2460,80,2023-09-12,74.65,Transfer,1.54
549,2999,246,2023-07-27,78.16,Transfer,1.55
550,4452,289,2023-07-03,146.93,Cash In,3.19
551,2302,279,2023-01-15,62.34,Cash Out,0.76
552,727,262,2023-11-03,118.16,Cash In,3.51
553,1468,261,2023-06-02,215.96,Cash In,5.96
554,2729,232,2023-07-23,918.17,Cash Out,21.09
555,3153,248,2023-12-28,60.76,Cash In,0.79
556,3521,255,2023-03-13,60.8,Cash In,1.03
557,4906,83,2023-06-30,100.21,Cash In,2.22
558,3355,265,2023-03-08,215.22,Cash In,3.32
559,416,3,2023-06-21,521.41,Cash In,11.85
560,600,223,2023-10-21,595.28,Cash In,15.67
561,3075,250,2023-07-08,82.5,Cash In,1.56
562,4175,192,2023-03-10,108.01,Cash Out,1.72
563,1568,46,2023-02-15,114.66,Cash In,2.46
564,1095,295,2023-04-13,85.82,Cash In,2.06
565,2944,269,2023-08-27,75.79,Cash In,1.09
566,4154,41,2023-04-22,14.81,Cash In,0.23
567,1448,139,2023-11-12,157.53,Cash Out,3.54
568,1493,41,2023-02-01,217.14,Transfer,2.42
569,2672,175,2023-09-09,955.37,Cash In,11.87
570,1459,291,2023-01-27,193.08,Transfer,5.44
571,1209,280,2023-10-17,188.54,Transfer,5.12
572,4935,94,2023-11-18,92.53,Cash Out,1.1
573,2213,205,2023-04-27,11.85,Cash Out,0.33
574,1355,56,2023-11-05,190.47,Transfer,4.47
575,213,231,2023-05-17,26.83,Cash In,0.74
576,3895,260,2023-06-08,272.45,Transfer,7.02
577,4603,220,2023-11-08,280.61,Cash Out,3.64
578,2964,168,2023-12-18,22.21,Cash In,0.61
579,2849,171,2023-03-15,65.04,Cash In,1.92
580,3043,137,2023-08-02,342.85,Cash In,9.46
581,3035,278,2023-02-20,655.0,Cash In,9.07
582,1733,260,2023-06-10,262.29,Bill Payment,2.85
583,3082,291,2023-12-03,102.61,Cash In,2.7
584,1271,289,2023-07-08,351.14,Cash Out,8.87
585,4869,135,2023-08-24,69.32,Transfer,2.08
586,1530,105,2023-03-24,402.37,Cash In,11.47
587,1082,227,2023-10-10,8.76,Cash In,0.12
588,3532,190,2023-05-19,990.25,Bill Payment,13.01
589,1152,195,2023-08-22,23.43,Cash In,0.44
590,1723,64,2023-01-28,493.41,Cash Out,11.36
591,717,171,2023-05-18,382.84,Cash Out,6.51
592,4200,18,2023-10-18,69.4,Cash In,1.3
593,2191,259,2023-10-01,124.11,Transfer,2.45
594,205,190,2023-05-13,48.28,Cash Out,0.86
595,3830,295,2023-12-08,131.2,Cash Out,1.39
596,3110,253,2023-06-07,39.89,Cash In,0.69
597,4095,81,2023-12-04,69.24,Cash In,0.97
598,1333,60,2023-11-17,7.99,Cash In,0.1
599,2049,105,2023-07-15,160.53,Cash In,2.49
600,1850,261,2023-07-09,257.14,Transfer,4.54
601,4843,255,2023-12-28,45.2,Cash Out,0.47
602,1238,46,2023-06-25,189.42,Cash Out,5.43
603,2019,132,2023-04-22,9.86,Transfer,0.11
604,518,14,2023-06-01,17.43,Cash In,0.26
605,1439,267,2023-03-22,157.25,Cash In,3.75
606,4087,22,2023-06-20,12.22,Transfer,0.36
607,2053,106,2023-12-07,122.21,Cash Out,3.37
608,4369,5,2023-07-19,13.24,Cash In,0.16
609,4518,181,2023-10-01,85.93,Cash In,1.35
610,2313,149,2023-06-10,425.17,Cash In,4.79
611,2260,280,2023-04-04,274.4,Cash Out,6.15
612,3150,13,2023-01-09,106.74,Transfer,2.79
613,782,26,2023-06-29,86.25,Transfer,1.28
614,2714,40,2023-01-11,90.74,Cash Out,1.5
615,1245,282,2023-01-02,28.26,Cash In,0.7
616,2417,286,2023-10-10,99.07,Bill Payment,1.63
617,976,64,2023-12-23,177.1,Transfer,2.87
618,3492,111,2023-06-11,376.7,Transfer,8.66
619,3426,88,2023-01-11,229.48,Cash Out,2.56
620,417,124,2023-09-04,203.2,Cash In,5.23
621,215,146,2023-10-14,13.91,Cash Out,0.17
622,3979,214,2023-02-25,30.8,Cash Out,0.36
623,1136,128,2023-12-11,19.84,Transfer,0.41
624,3776,294,2023-08-22,42.36,Transfer,1.08
625,1583,149,2023-05-27,297.43,Transfer,5.68
626,4524,140,2023-10-15,193.71,Cash Out,2.35
627,733,292,2023-03-12,116.8,Bill Payment,2.28
628,2747,122,2023-05-22,2.33,Transfer,0.07
629,2264,11,2023-06-22,220.59,Transfer,4.83
630,4509,283,2023-09-14,155.04,Cash In,3.1
631,3805,252,2023-06-29,17.29,Bill Payment,0.22
632,2428,194,2023-10-16,241.3,Transfer,2.91
633,232,195,2023-06-11,62.89,Cash In,1.6
634,4931,81,2023-12-17,132.33,Cash Out,3.49
635,4354,107,2023-05-01,76.77,Cash Out,0.89
636,403,206,2023-05-10,77.89,Cash In,2.19
637,4866,209,2023-07-09,12.17,Transfer,0.26
638,65,127,2023-11-28,9.79,Cash Out,0.2
639,2238,34,2023-01-19,300.83,Transfer,7.09
640,950,64,2023-09-29,0.66,Cash In,0.01
641,173,17,2023-05-14,67.83,Transfer,1.74
642,2676,249,2023-10-10,604.31,Transfer,16.62
643,1251,105,2023-07-28,320.67,Cash Out,5.18
644,3049,108,2023-05-21,146.13,Cash Out,2.71
645,4006,222,2023-03-18,271.1,Cash In,3.48
646,638,176,2023-11-24,575.72,Cash In,14.82
647,949,228,2023-01-25,562.26,Cash In,9.0
648,2261,190,2023-06-18,118.06,Cash Out,2.36
649,1695,213,2023-05-04,77.84,Bill Payment,0.86
650,4848,221,2023-06-14,275.77,Cash In,5.51
651,4758,162,2023-09-27,105.59,Bill Payment,1.13
652,143,298,2023-02-12,33.64,Bill Payment,0.49
653,4582,249,2023-10-27,43.07,Bill Payment,0.48
654,1461,190,2023-10-25,156.67,Cash Out,1.69
655,3888,12,2023-02-02,142.34,Cash Out,1.89
656,293,68,2023-05-24,124.48,Transfer,2.21
657,1644,41,2023-05-15,92.42,Cash Out,1.48
658,2719,260,2023-01-16,78.64,Cash In,1.19
659,838,126,2023-02-15,41.71,Cash Out,0.67
660,1038,226,2023-01-04,229.04,Cash Out,2.38
661,272,210,2023-01-03,139.87,Cash Out,3.83
662,1959,265,2023-12-16,92.2,Cash Out,2.74
663,2370,171,2023-10-02,300.47,Bill Payment,3.28
664,806,1,2023-12-13,200.16,Bill Payment,4.45
665,3175,209,2023-10-12,281.81,Cash In,7.91
666,883,241,2023-08-24,206.81,Bill Payment,4.9
667,832,72,2023-12-03,196.17,Cash In,2.55
668,3172,273,2023-03-06,106.14,Bill Payment,2.69
669,2192,89,2023-10-04,65.99,Bill Payment,1.88
670,2041,20,2023-08-13,52.56,Transfer,1.0
671,1595,141,2023-07-02,457.86,Cash Out,10.98
672,1627,175,2023-03-30,44.84,Cash Out,1.0
673,3585,50,2023-01-11,223.44,Cash In,5.67
674,274,94,2023-04-09,41.99,Cash In,0.62
675,590,168,2023-02-08,559.13,Cash Out,10.56
676,2701,55,2023-02-19,43.64,Cash In,0.61
677,583,51,2023-10-11,386.01,Transfer,8.09
678,3634,270,2023-01-20,547.05,Transfer,7.42
679,1991,145,2023-06-16,46.36,Transfer,1.34
680,1259,77,2023-09-10,436.17,Transfer,9.99
681,2867,129,2023-06-23,23.19,Transfer,0.65
682,3739,111,2023-07-19,240.79,Cash In,4.89
683,572,1,2023-10-15,141.4,Cash In,3.91
684,545,26,2023-07-31,649.44,Cash In,7.27
685,4223,116,2023-10-27,131.15,Transfer,3.53
686,4829,174,2023-03-25,14.18,Cash In,0.31
687,4513,13,2023-09-06,26.99,Transfer,0.5
688,638,34,2023-01-09,77.56,Bill Payment,2.18
689,41,232,2023-02-07,126.59,Transfer,2.06
690,4883,73,2023-05-04,633.67,Cash In,6.82
691,4393,51,2023-12-16,132.45,Transfer,1.95
692,1621,211,2023-02-06,531.9,Cash Out,7.39
693,3673,215,2023-10-25,489.17,Cash Out,5.59
694,4138,41,2023-05-31,36.96,Cash Out,0.59
695,4129,94,2023-03-16,503.36,Transfer,13.92
696,1300,189,2023-07-25,58.92,Cash In,1.66
697,4712,135,2023-05-24,362.56,Transfer,10.42
698,160,206,2023-02-08,740.06,Bill Payment,20.56
699,1953,2,2023-11-06,14.94,Cash In,0.38
700,1732,204,2023-04-24,228.77,Cash Out,4.75
701,2447,241,2023-04-14,111.11,Cash In,2.35
702,3163,258,2023-06-04,121.44,Transfer,2.26
703,1733,156,2023-06-23,163.64,Cash In,4.4
704,581,54,2023-10-29,581.68,Cash Out,14.62
705,220,94,2023-01-20,200.0,Cash Out,3.18
706,4475,61,2023-12-13,961.31,Cash Out,26.93
707,1750,168,2023-12-08,671.89,Transfer,14.36
708,1471,274,2023-10-15,388.01,Cash In,7.16
709,4329,25,2023-10-15,240.22,Cash In,5.44
710,1395,48,2023-04-29,52.75,Cash Out,1.06
711,922,189,2023-06-26,170.18,Cash Out,4.89
712,2774,53,2023-10-30,53.27,Cash Out,0.74
713,4463,241,2023-02-09,616.89,Transfer,7.12
714,4577,27,2023-01-05,637.86,Cash In,7.19
715,3435,59,2023-04-14,80.87,Bill Payment,1.23
716,3583,186,2023-09-22,9.86,Cash Out,0.3
717,1119,141,2023-05-26,351.8,Transfer,8.85
718,1866,57,2023-08-20,86.8,Transfer,1.79
719,4312,195,2023-01-01,76.99,Cash In,1.01
720,725,106,2023-08-29,173.48,Cash In,2.25
721,712,280,2023-05-14,0.1,Cash In,0.0
722,1826,168,2023-07-25,93.99,Cash Out,1.49
723,3927,246,2023-08-04,107.7,Transfer,2.35
724,391,214,2023-07-28,706.64,Cash Out,12.65
725,1071,2,2023-03-22,34.49,Cash Out,0.85
726,4488,182,2023-08-24,32.65,Transfer,0.74
727,2766,183,2023-01-21,193.18,Transfer,3.86
728,4481,95,2023-10-18,16.28,Transfer,0.38
729,2429,156,2023-07-05,194.08,Transfer,2.91
730,4495,180,2023-11-01,104.66,Cash In,3.07
731,2148,97,2023-08-14,0.53,Cash Out,0.01
732,3573,277,2023-07-24,116.19,Cash Out,2.32
733,4479,238,2023-05-22,268.46,Cash In,3.74
734,2755,298,2023-03-09,28.45,Cash Out,0.29
735,3264,13,2023-05-14,40.56,Cash In,0.42
736,3826,182,2023-12-18,53.44,Cash In,0.81
737,3417,155,2023-01-23,98.82,Cash Out,2.05
738,2058,251,2023-08-21,595.83,Transfer,8.71
739,2312,281,2023-01-14,14.63,Cash Out,0.29
740,2880,177,2023-12-08,344.83,Cash In,5.63
741,3643,71,2023-07-28,322.62,Bill Payment,5.55
742,2610,84,2023-12-26,125.35,Cash In,3.36
743,1431,189,2023-11-03,29.25,Cash Out,0.4
744,1914,92,2023-09-15,189.43,Cash In,5.39
745,758,69,2023-06-26,256.99,Bill Payment,6.5
746,2135,164,2023-09-20,33.74,Cash In,0.85
747,1913,179,2023-08-15,240.09,Transfer,6.74
748,1740,33,2023-04-10,506.48,Cash Out,13.62
749,3218,53,2023-06-27,42.02,Bill Payment,0.47
750,4757,216,2023-05-22,26.86,Transfer,0.76
751,1135,202,2023-01-20,219.85,Transfer,4.95
752,3713,38,2023-08-08,131.21,Transfer,2.48
753,765,261,2023-11-09,384.74,Transfer,3.99
754,2726,31,2023-09-06,145.1,Cash In,4.0
755,3369,288,2023-06-26,343.97,Transfer,9.09
756,3498,5,2023-08-24,100.54,Cash In,2.15
757,1673,179,2023-05-13,43.66,Transfer,0.55
758,3406,54,2023-12-19,94.15,Bill Payment,1.92
759,583,219,2023-11-11,89.11,Cash Out,1.59
760,4767,284,2023-01-09,71.19,Transfer,1.52
761,4634,268,2023-02-22,53.36,Bill Payment,0.69
762,1822,200,2023-04-01,97.74,Cash In,1.94
763,1186,273,2023-09-28,712.49,Cash In,17.48
764,4526,264,2023-08-14,135.33,Cash Out,2.6
765,1638,226,2023-12-04,29.89,Transfer,0.77
766,2181,18,2023-09-17,53.62,Transfer,0.88
767,189,243,2023-11-14,87.07,Transfer,1.01
768,1747,117,2023-08-25,41.75,Bill Payment,0.87
769,3827,10,2023-08-01,270.77,Bill Payment,7.78
770,2621,39,2023-07-29,312.76,Cash Out,6.91
771,3946,41,2023-11-04,324.49,Transfer,6.18
772,2327,108,2023-06-13,494.82,Cash In,8.97
773,1185,44,2023-04-09,391.44,Transfer,9.93
774,2794,197,2023-07-05,173.86,Bill Payment,3.88
775,2947,299,2023-03-12,138.36,Cash Out,3.45
776,2501,209,2023-08-14,322.53,Cash In,3.89
777,4947,176,2023-07-13,673.38,Cash Out,18.13
778,170,275,2023-12-02,6.2,Cash In,0.18
779,4926,277,2023-11-06,89.36,Cash Out,1.58
780,2746,236,2023-09-09,220.53,Cash Out,4.6
781,1081,3,2023-06-07,88.47,Cash Out,0.98
782,1264,254,2023-01-31,287.8,Transfer,8.43
783,4865,36,2023-01-08,313.85,Cash Out,7.43
784,4454,6,2023-04-09,229.69,Transfer,2.48
785,2249,20,2023-12-04,34.49,Cash In,0.57
786,3909,291,2023-08-16,539.08,Transfer,9.88
787,1326,162,2023-07-05,79.54,Cash Out,1.45
788,3178,238,2023-03-26,759.15,Cash In,10.37
789,3874,47,2023-09-17,86.77,Cash In,2.37
790,2149,292,2023-04-06,35.05,Cash In,0.36
791,1689,16,2023-03-21,68.03,Transfer,0.68
792,2986,108,2023-10-01,336.96,Transfer,8.65
793,2077,177,2023-10-05,73.68,Cash In,0.82
794,1530,65,2023-10-10,182.24,Transfer,5.25
795,1462,63,2023-03-17,238.06,Transfer,7.02
796,1403,73,2023-02-01,72.59,Cash In,0.96
797,73,204,2023-10-23,218.01,Bill Payment,6.37
798,4350,254,2023-12-24,33.56,Bill Payment,0.87
799,4035,60,2023-08-24,199.01,Cash Out,4.46
800,4612,101,2023-08-20,212.76,Transfer,2.17
801,2797,17,2023-11-26,6.65,Cash Out,0.17
802,4517,195,2023-06-13,69.66,Cash Out,1.26
803,2494,251,2023-09-23,1.22,Cash In,0.03
804,4975,38,2023-05-11,314.47,Transfer,9.22
805,4232,285,2023-03-17,118.34,Cash In,1.75
806,3577,31,2023-08-12,111.31,Transfer,2.66
807,33,181,2023-03-04,122.09,Transfer,2.66
808,2695,282,2023-12-16,103.6,Bill Payment,2.86
809,4374,141,2023-05-29,35.98,Cash In,0.74
810,4846,245,2023-01-20,216.93,Cash Out,4.21
811,3599,275,2023-01-15,498.58,Cash In,7.34
812,2393,224,2023-12-17,863.93,Transfer,18.59
813,4113,27,2023-05-16,318.78,Cash Out,8.9
814,2872,250,2023-10-05,98.44,Cash In,2.51
815,2678,231,2023-04-20,165.44,Cash Out,3.31
816,1402,13,2023-04-26,2.56,Cash Out,0.05
817,818,98,2023-11-28,88.01,Transfer,0.93
818,1661,192,2023-09-30,222.54,Cash In,5.64
819,4563,186,2023-12-28,449.8,Transfer,12.17
820,4724,19,2023-01-12,23.42,Bill Payment,0.44
821,2439,259,2023-05-05,19.24,Cash In,0.55
822,2984,67,2023-04-05,33.52,Cash In,0.72
823,1211,26,2023-11-15,31.24,Cash Out,0.46
824,600,6,2023-11-24,306.97,Transfer,5.41
825,1847,141,2023-09-11,248.72,Cash Out,6.22
826,1856,238,2023-02-17,469.71,Cash Out,6.98
827,1888,230,2023-07-29,69.62,Bill Payment,1.49
828,680,27,2023-09-01,227.63,Cash Out,3.18
829,3253,105,2023-01-27,90.69,Cash Out,1.95
830,1836,10,2023-12-28,29.58,Transfer,0.42
831,4031,272,2023-04-27,308.39,Cash In,5.61
832,2178,279,2023-03-04,196.24,Bill Payment,3.49
833,149,12,2023-07-17,242.94,Cash In,3.24
834,1496,156,2023-06-05,35.57,Cash Out,0.65
835,4914,77,2023-05-06,207.17,Cash Out,2.3
836,1745,18,2023-06-06,74.01,Cash Out,2.2
837,1647,58,2023-04-17,57.95,Cash In,0.88
838,2996,130,2023-10-29,209.79,Cash In,5.12
839,1673,174,2023-03-28,4.92,Cash In,0.12
840,1940,87,2023-11-09,469.22,Transfer,11.17
841,658,54,2023-08-16,35.48,Cash In,1.0
842,3668,78,2023-01-10,108.69,Transfer,1.31
843,1054,204,2023-11-04,156.99,Cash In,1.72
844,4072,270,2023-01-27,360.21,Cash In,3.91
845,577,172,2023-10-01,50.51,Cash Out,0.99
846,3096,38,2023-10-24,512.48,Cash Out,14.5
847,3032,186,2023-02-22,70.34,Cash In,1.5
848,4819,236,2023-01-13,154.39,Transfer,2.67
849,4780,16,2023-05-31,37.05,Cash Out,0.72
850,4838,226,2023-02-20,194.77,Cash In,2.9
851,2973,74,2023-10-23,34.09,Bill Payment,0.84
852,3949,211,2023-08-23,17.58,Cash In,0.45
853,2046,286,2023-12-09,135.32,Cash In,2.03
854,3937,115,2023-02-09,239.2,Bill Payment,6.14
855,2949,247,2023-11-02,41.32,Transfer,0.61
856,1628,37,2023-04-30,11.26,Cash In,0.2
857,1489,55,2023-01-29,8.68,Cash Out,0.1
858,4146,167,2023-03-15,0.29,Cash Out,0.0
859,4199,177,2023-04-28,53.24,Cash In,0.86
860,4464,191,2023-08-10,402.76,Bill Payment,8.08
861,936,99,2023-05-30,120.33,Cash Out,3.28
862,3564,112,2023-07-05,513.26,Cash Out,13.52
863,3630,118,2023-08-11,57.37,Bill Payment,1.42
864,1715,162,2023-10-25,819.31,Transfer,13.34
865,1803,57,2023-01-23,348.43,Cash Out,8.71
866,1421,62,2023-09-15,306.35,Cash Out,7.12
867,3592,39,2023-07-25,181.06,Cash Out,3.28
868,3521,29,2023-10-23,43.61,Bill Payment,1.11
869,3312,227,2023-10-29,605.92,Bill Payment,13.96
870,2306,31,2023-12-26,332.53,Transfer,6.14
871,1996,39,2023-07-29,357.23,Cash In,6.19
872,1968,1,2023-07-19,434.54,Bill Payment,11.08
873,3715,56,2023-12-28,59.64,Cash In,0.63
874,4036,186,2023-08-16,407.29,Cash Out,5.29
875,4486,91,2023-07-22,134.8,Cash In,1.57
876,4869,199,2023-07-07,211.88,Cash Out,6.05
877,3459,171,2023-12-02,647.67,Cash In,8.24
878,394,225,2023-08-20,457.86,Transfer,9.76
879,4779,182,2023-10-30,57.45,Cash Out,1.54
880,3731,130,2023-05-08,264.69,Cash In,5.81
881,4366,142,2023-12-05,353.69,Cash Out,5.08
882,4245,131,2023-11-12,116.45,Transfer,2.09
883,4907,142,2023-03-13,22.62,Cash Out,0.61
884,28,5,2023-09-30,75.42,Cash Out,2.02
885,3492,167,2023-09-06,264.99,Cash Out,7.11
886,4262,120,2023-03-07,176.95,Cash Out,3.67
887,1174,43,2023-10-20,295.33,Transfer,5.78
888,339,92,2023-10-07,453.73,Cash Out,8.18
889,1069,230,2023-03-22,78.9,Bill Payment,1.04
890,842,240,2023-05-23,232.92,Transfer,2.81
891,4285,187,2023-02-20,20.39,Transfer,0.29
892,4747,78,2023-10-06,218.44,Transfer,3.01
893,294,271,2023-12-13,7.28,Transfer,0.2
894,1858,46,2023-08-02,58.07,Cash In,1.44
895,1323,7,2023-10-30,118.9,Cash In,1.94
896,1648,170,2023-07-09,373.11,Cash Out,7.36
897,4899,115,2023-07-24,32.17,Cash Out,0.8
898,3621,263,2023-08-29,302.73,Cash In,8.29
899,4527,239,2023-09-01,166.29,Cash Out,2.77
900,3095,275,2023-09-25,122.17,Cash Out,2.58
901,3492,16,2023-04-09,205.57,Transfer,2.91
902,3496,62,2023-12-14,84.5,Cash In,1.04
903,4583,194,2023-09-23,1043.72,Transfer,15.47
904,3802,292,2023-07-21,23.42,Transfer,0.52
905,89,163,2023-02-14,29.83,Cash In,0.36
906,4367,235,2023-08-04,430.89,Cash Out,5.48
907,1957,280,2023-12-14,49.47,Transfer,0.97
908,900,241,2023-12-25,12.61,Cash Out,0.32
909,3478,233,2023-02-06,443.34,Cash In,5.25
910,1745,129,2023-04-10,12.89,Cash Out,0.17
911,4374,123,2023-12-21,392.87,Cash In,4.45
912,2254,137,2023-12-29,151.24,Transfer,2.93
913,3662,15,2023-06-26,152.86,Cash Out,3.54
914,2961,229,2023-09-09,28.05,Cash Out,0.78
915,1634,144,2023-02-22,199.05,Bill Payment,2.67
916,862,230,2023-12-27,92.5,Transfer,2.47
917,4702,176,2023-05-31,90.06,Cash Out,1.98
918,1014,292,2023-05-07,238.85,Cash In,6.72
919,3300,246,2023-08-31,404.68,Cash Out,7.48
920,1507,53,2023-12-07,262.89,Transfer,4.72
921,3206,147,2023-01-29,229.08,Cash Out,4.05
922,4804,41,2023-08-16,434.53,Cash In,10.41
923,978,293,2023-04-17,461.02,Transfer,6.36
924,3462,240,2023-08-17,266.63,Cash In,3.17
925,1818,195,2023-10-10,343.3,Cash In,6.19
926,3685,136,2023-07-17,55.23,Transfer,0.97
927,4059,88,2023-05-28,228.66,Cash In,3.1
928,2635,270,2023-07-01,134.36,Cash Out,1.69
929,4902,254,2023-02-17,378.19,Cash In,4.26
930,4816,189,2023-04-17,648.75,Transfer,7.81
931,3667,291,2023-07-03,62.2,Cash In,1.52
932,949,71,2023-05-30,222.56,Cash In,3.08
933,474,233,2023-05-31,386.0,Cash In,4.65
934,568,8,2023-06-11,228.91,Cash In,3.65
935,3433,268,2023-09-17,233.02,Cash Out,3.34
936,4024,115,2023-09-29,340.21,Cash In,3.42
937,2259,297,2023-11-20,242.51,Cash In,4.23
938,3145,237,2023-01-28,350.94,Cash In,3.58
939,4311,76,2023-08-21,946.27,Bill Payment,10.05
940,4996,99,2023-01-22,157.06,Cash In,4.0
941,1983,2,2023-01-08,219.28,Transfer,3.62
942,1097,122,2023-08-06,191.02,Transfer,3.56
943,3571,185,2023-08-19,66.24,Cash In,1.47
944,3391,16,2023-12-16,358.21,Cash Out,5.1
945,2673,279,2023-04-24,97.65,Cash In,2.43
946,3647,41,2023-06-30,619.11,Cash Out,10.99
947,2420,55,2023-05-17,350.9,Bill Payment,9.91
948,4280,208,2023-12-12,33.69,Cash In,0.39
949,3349,132,2023-05-03,12.34,Cash Out,0.18
950,674,284,2023-02-23,30.2,Cash In,0.31
951,2803,178,2023-11-27,301.6,Cash Out,3.6
952,2370,242,2023-04-08,261.25,Cash Out,5.06
953,4531,242,2023-04-01,184.4,Transfer,3.6
954,1067,284,2023-01-10,40.02,Transfer,0.54
955,688,123,2023-08-30,119.48,Transfer,2.31
956,4984,282,2023-09-21,153.23,Cash In,3.07
957,69,167,2023-07-17,704.75,Cash In,21.11
958,2104,13,2023-12-10,49.34,Bill Payment,1.47
959,420,71,2023-09-14,86.61,Transfer,2.3
960,3999,54,2023-10-08,205.83,Cash Out,5.92
961,2598,13,2023-10-28,47.27,Bill Payment,1.22
962,4339,59,2023-06-24,39.47,Cash In,0.77
963,2125,260,2023-09-24,116.77,Bill Payment,1.66
964,3893,80,2023-07-09,147.15,Cash In,3.87
965,440,60,2023-08-03,233.14,Bill Payment,4.02
966,1287,47,2023-02-09,285.66,Cash Out,5.22
967,1209,202,2023-03-12,406.32,Cash Out,9.59
968,1079,261,2023-08-07,82.77,Cash In,2.34
969,2564,36,2023-12-31,140.28,Bill Payment,2.34
970,3624,19,2023-01-05,398.07,Transfer,11.22
971,1254,256,2023-08-13,124.48,Cash Out,3.43
972,3358,286,2023-07-04,29.75,Cash In,0.77
973,3210,41,2023-05-24,114.33,Cash Out,3.04
974,3550,284,2023-07-01,293.82,Cash Out,5.12
975,615,287,2023-11-02,126.75,Cash Out,2.91
976,3079,228,2023-08-04,56.23,Cash In,1.62
977,2724,171,2023-07-09,567.5,Cash In,15.0
978,3491,245,2023-12-22,72.68,Cash In,1.02
979,3544,12,2023-09-20,146.5,Transfer,4.23
980,4516,215,2023-12-14,87.13,Transfer,2.54
981,1901,140,2023-11-12,107.9,Cash Out,2.98
982,4372,298,2023-10-22,206.19,Cash Out,5.88
983,1713,185,2023-03-18,131.25,Transfer,3.19
984,2330,212,2023-02-20,21.55,Cash Out,0.35
985,3620,272,2023-05-04,142.11,Cash Out,1.95
986,1195,99,2023-05-04,70.79,Transfer,1.48
987,4907,132,2023-06-16,199.39,Cash Out,3.21
988,1379,115,2023-07-24,40.1,Cash Out,0.62
989,1313,269,2023-06-13,174.45,Bill Payment,3.41
990,2916,60,2023-01-12,119.58,Cash In,1.26
991,750,284,2023-11-24,330.23,Cash Out,7.82
992,301,109,2023-04-17,82.82,Cash Out,1.61
993,4696,22,2023-12-22,21.08,Transfer,0.5
994,3983,27,2023-02-22,17.82,Cash Out,0.42
995,4625,214,2023-07-08,119.71,Cash In,1.86
996,3838,44,2023-05-02,145.9,Cash Out,2.35
997,278,80,2023-08-24,94.05,Cash Out,1.26
998,4759,280,2023-01-23,309.78,Transfer,5.91
999,2559,174,2023-10-06,218.89,Cash In,6.48
1000,3918,273,2023-08-18,166.68,Cash Out,4.24
1001,2162,261,2023-10-12,188.91,Cash In,2.06
1002,4676,38,2023-06-01,288.28,Cash Out,4.72
